EmployeeID;EnvironmentSatisfaction;JobSatisfaction;WorkLifeBalance;DateSurvey
2502;1.0;2.0;3.0;31/12/2015
2503;4.0;1.0;2.0;31/12/2015
2504;4.0;1.0;1.0;31/12/2015
2505;3.0;4.0;3.0;31/12/2015
2506;1.0;3.0;2.0;31/12/2015
2507;2.0;2.0;1.0;31/12/2015
2508;3.0;3.0;4.0;31/12/2015
2509;1.0;3.0;3.0;31/12/2015
2510;4.0;2.0;3.0;31/12/2015
2511;4.0;2.0;4.0;31/12/2015
2512;3.0;4.0;3.0;31/12/2015
2513;2.0;3.0;3.0;31/12/2015
2514;2.0;2.0;2.0;31/12/2015
2515;2.0;3.0;4.0;31/12/2015
2516;3.0;2.0;3.0;31/12/2015
2517;2.0;1.0;3.0;31/12/2015
2518;4.0;4.0;2.0;31/12/2015
2519;1.0;1.0;3.0;31/12/2015
2520;3.0;1.0;3.0;31/12/2015
2521;2.0;4.0;2.0;31/12/2015
2522;3.0;4.0;3.0;31/12/2015
2523;1.0;3.0;3.0;31/12/2015
2524;2.0;3.0;1.0;31/12/2015
2525;4.0;1.0;3.0;31/12/2015
2526;1.0;1.0;3.0;31/12/2015
2527;3.0;3.0;4.0;31/12/2015
2528;4.0;2.0;3.0;31/12/2015
2529;1.0;4.0;3.0;31/12/2015
2530;4.0;4.0;2.0;31/12/2015
2531;4.0;4.0;4.0;31/12/2015
2532;4.0;4.0;4.0;31/12/2015
2533;3.0;3.0;2.0;31/12/2015
2534;2.0;3.0;3.0;31/12/2015
2535;4.0;4.0;2.0;31/12/2015
2536;3.0;4.0;3.0;31/12/2015
2537;4.0;3.0;3.0;31/12/2015
2538;4.0;3.0;3.0;31/12/2015
2539;3.0;2.0;2.0;31/12/2015
2540;1.0;1.0;3.0;31/12/2015
2541;2.0;3.0;3.0;31/12/2015
2542;4.0;2.0;3.0;31/12/2015
2543;1.0;3.0;3.0;31/12/2015
2544;4.0;2.0;3.0;31/12/2015
2545;4.0;4.0;2.0;31/12/2015
2546;3.0;2.0;3.0;31/12/2015
2547;4.0;1.0;2.0;31/12/2015
2548;4.0;4.0;3.0;31/12/2015
2549;2.0;4.0;4.0;31/12/2015
2550;2.0;2.0;3.0;31/12/2015
2551;2.0;4.0;2.0;31/12/2015
2552;4.0;2.0;3.0;31/12/2015
2553;2.0;3.0;3.0;31/12/2015
2554;2.0;3.0;3.0;31/12/2015
2555;3.0;4.0;3.0;31/12/2015
2556;4.0;1.0;3.0;31/12/2015
2557;4.0;1.0;3.0;31/12/2015
2558;4.0;2.0;3.0;31/12/2015
2559;2.0;4.0;2.0;31/12/2015
2560;2.0;4.0;2.0;31/12/2015
2561;1.0;1.0;3.0;31/12/2015
2562;2.0;3.0;2.0;31/12/2015
2563;1.0;3.0;2.0;31/12/2015
2564;4.0;4.0;3.0;31/12/2015
2565;2.0;1.0;3.0;31/12/2015
2566;4.0;1.0;3.0;31/12/2015
2567;1.0;4.0;3.0;31/12/2015
2568;3.0;2.0;1.0;31/12/2015
2569;;2.0;3.0;31/12/2015
2570;3.0;1.0;4.0;31/12/2015
2571;3.0;4.0;3.0;31/12/2015
2572;4.0;4.0;2.0;31/12/2015
2573;1.0;3.0;2.0;31/12/2015
2574;3.0;4.0;3.0;31/12/2015
2575;2.0;3.0;3.0;31/12/2015
2576;2.0;3.0;2.0;31/12/2015
2577;3.0;4.0;3.0;31/12/2015
2578;3.0;1.0;3.0;31/12/2015
2579;1.0;3.0;3.0;31/12/2015
2580;2.0;2.0;2.0;31/12/2015
2581;3.0;4.0;3.0;31/12/2015
2582;4.0;3.0;3.0;31/12/2015
2583;3.0;2.0;4.0;31/12/2015
2584;4.0;1.0;;31/12/2015
2585;1.0;1.0;3.0;31/12/2015
2586;4.0;2.0;3.0;31/12/2015
2587;4.0;4.0;2.0;31/12/2015
2588;1.0;3.0;3.0;31/12/2015
2589;2.0;4.0;4.0;31/12/2015
2590;2.0;4.0;3.0;31/12/2015
2591;2.0;4.0;3.0;31/12/2015
2592;1.0;2.0;3.0;31/12/2015
2593;2.0;1.0;1.0;31/12/2015
2594;3.0;3.0;2.0;31/12/2015
2595;3.0;1.0;4.0;31/12/2015
2596;1.0;2.0;3.0;31/12/2015
2597;1.0;4.0;2.0;31/12/2015
2598;4.0;3.0;2.0;31/12/2015
2599;3.0;1.0;2.0;31/12/2015
2600;1.0;1.0;2.0;31/12/2015
2601;3.0;4.0;3.0;31/12/2015
2602;4.0;1.0;3.0;31/12/2015
2603;3.0;4.0;2.0;31/12/2015
2604;1.0;1.0;2.0;31/12/2015
2605;3.0;4.0;3.0;31/12/2015
2606;4.0;4.0;3.0;31/12/2015
2607;4.0;4.0;3.0;31/12/2015
2608;1.0;4.0;3.0;31/12/2015
2609;1.0;1.0;2.0;31/12/2015
2610;1.0;3.0;2.0;31/12/2015
2611;4.0;3.0;3.0;31/12/2015
2612;1.0;3.0;3.0;31/12/2015
2613;4.0;2.0;3.0;31/12/2015
2614;3.0;2.0;3.0;31/12/2015
2615;4.0;4.0;3.0;31/12/2015
2616;2.0;1.0;3.0;31/12/2015
2617;4.0;3.0;3.0;31/12/2015
2618;3.0;3.0;4.0;31/12/2015
2619;3.0;1.0;3.0;31/12/2015
2620;2.0;3.0;2.0;31/12/2015
2621;4.0;4.0;4.0;31/12/2015
2622;4.0;3.0;4.0;31/12/2015
2623;2.0;2.0;3.0;31/12/2015
2624;3.0;2.0;3.0;31/12/2015
2625;4.0;2.0;2.0;31/12/2015
2626;4.0;3.0;2.0;31/12/2015
2627;1.0;3.0;3.0;31/12/2015
2628;2.0;3.0;2.0;31/12/2015
2629;4.0;2.0;3.0;31/12/2015
2630;1.0;3.0;3.0;31/12/2015
2631;1.0;3.0;3.0;31/12/2015
2632;4.0;1.0;2.0;31/12/2015
2633;4.0;4.0;3.0;31/12/2015
2634;3.0;2.0;1.0;31/12/2015
2635;4.0;3.0;3.0;31/12/2015
2636;4.0;3.0;4.0;31/12/2015
2637;2.0;3.0;3.0;31/12/2015
2638;2.0;4.0;3.0;31/12/2015
2639;3.0;2.0;3.0;31/12/2015
2640;1.0;4.0;2.0;31/12/2015
2641;2.0;2.0;3.0;31/12/2015
2642;1.0;4.0;3.0;31/12/2015
2643;2.0;3.0;3.0;31/12/2015
2644;3.0;4.0;3.0;31/12/2015
2645;3.0;4.0;3.0;31/12/2015
2646;1.0;3.0;2.0;31/12/2015
2647;1.0;4.0;2.0;31/12/2015
2648;2.0;4.0;3.0;31/12/2015
2649;3.0;1.0;3.0;31/12/2015
2650;4.0;4.0;2.0;31/12/2015
2651;4.0;1.0;2.0;31/12/2015
2652;1.0;4.0;3.0;31/12/2015
2653;4.0;2.0;3.0;31/12/2015
2654;3.0;3.0;2.0;31/12/2015
2655;1.0;4.0;4.0;31/12/2015
2656;1.0;3.0;2.0;31/12/2015
2657;4.0;3.0;1.0;31/12/2015
2658;1.0;2.0;3.0;31/12/2015
2659;4.0;3.0;3.0;31/12/2015
2660;4.0;4.0;2.0;31/12/2015
2661;3.0;2.0;3.0;31/12/2015
2662;4.0;1.0;3.0;31/12/2015
2663;3.0;4.0;3.0;31/12/2015
2664;1.0;4.0;3.0;31/12/2015
2665;2.0;3.0;3.0;31/12/2015
2666;2.0;4.0;2.0;31/12/2015
2667;4.0;3.0;3.0;31/12/2015
2668;3.0;3.0;3.0;31/12/2015
2669;3.0;3.0;4.0;31/12/2015
2670;3.0;3.0;3.0;31/12/2015
2671;3.0;4.0;3.0;31/12/2015
2672;4.0;2.0;3.0;31/12/2015
2673;4.0;1.0;1.0;31/12/2015
2674;4.0;1.0;3.0;31/12/2015
2675;2.0;4.0;2.0;31/12/2015
2676;2.0;1.0;3.0;31/12/2015
2677;4.0;3.0;3.0;31/12/2015
2678;3.0;4.0;3.0;31/12/2015
2679;4.0;1.0;3.0;31/12/2015
2680;2.0;2.0;3.0;31/12/2015
2681;4.0;2.0;2.0;31/12/2015
2682;2.0;3.0;4.0;31/12/2015
2683;2.0;4.0;1.0;31/12/2015
2684;3.0;2.0;3.0;31/12/2015
2685;4.0;3.0;3.0;31/12/2015
2686;4.0;3.0;3.0;31/12/2015
2687;1.0;2.0;3.0;31/12/2015
2688;4.0;4.0;2.0;31/12/2015
2689;3.0;1.0;2.0;31/12/2015
2690;4.0;3.0;3.0;31/12/2015
2691;4.0;3.0;3.0;31/12/2015
2692;3.0;3.0;2.0;31/12/2015
2693;1.0;2.0;3.0;31/12/2015
2694;4.0;3.0;3.0;31/12/2015
2695;1.0;3.0;2.0;31/12/2015
2696;2.0;4.0;3.0;31/12/2015
2697;3.0;3.0;3.0;31/12/2015
2698;2.0;1.0;3.0;31/12/2015
2699;1.0;2.0;2.0;31/12/2015
2700;4.0;4.0;2.0;31/12/2015
2701;1.0;4.0;3.0;31/12/2015
2702;4.0;4.0;3.0;31/12/2015
2703;1.0;3.0;2.0;31/12/2015
2704;3.0;1.0;3.0;31/12/2015
2705;1.0;2.0;3.0;31/12/2015
2706;3.0;4.0;3.0;31/12/2015
2707;2.0;1.0;3.0;31/12/2015
2708;3.0;;2.0;31/12/2015
2709;2.0;1.0;3.0;31/12/2015
2710;3.0;2.0;;31/12/2015
2711;1.0;4.0;3.0;31/12/2015
2712;2.0;1.0;2.0;31/12/2015
2713;3.0;4.0;3.0;31/12/2015
2714;4.0;4.0;4.0;31/12/2015
2715;4.0;3.0;3.0;31/12/2015
2716;4.0;4.0;4.0;31/12/2015
2717;2.0;4.0;2.0;31/12/2015
2718;4.0;3.0;2.0;31/12/2015
2719;1.0;3.0;3.0;31/12/2015
2720;4.0;4.0;3.0;31/12/2015
2721;2.0;1.0;4.0;31/12/2015
2722;3.0;1.0;3.0;31/12/2015
2723;3.0;4.0;3.0;31/12/2015
2724;4.0;1.0;3.0;31/12/2015
2725;1.0;3.0;2.0;31/12/2015
2726;4.0;3.0;3.0;31/12/2015
2727;3.0;4.0;3.0;31/12/2015
2728;2.0;3.0;3.0;31/12/2015
2729;2.0;3.0;3.0;31/12/2015
2730;2.0;2.0;3.0;31/12/2015
2731;1.0;4.0;3.0;31/12/2015
2732;4.0;4.0;3.0;31/12/2015
2733;1.0;3.0;3.0;31/12/2015
2734;3.0;3.0;2.0;31/12/2015
2735;2.0;1.0;2.0;31/12/2015
2736;3.0;1.0;3.0;31/12/2015
2737;;4.0;2.0;31/12/2015
2738;1.0;4.0;3.0;31/12/2015
2739;2.0;1.0;2.0;31/12/2015
2740;3.0;1.0;3.0;31/12/2015
2741;4.0;4.0;2.0;31/12/2015
2742;1.0;3.0;4.0;31/12/2015
2743;1.0;4.0;3.0;31/12/2015
2744;4.0;4.0;3.0;31/12/2015
2745;2.0;3.0;2.0;31/12/2015
2746;1.0;1.0;2.0;31/12/2015
2747;3.0;3.0;3.0;31/12/2015
2748;4.0;3.0;3.0;31/12/2015
2749;2.0;2.0;3.0;31/12/2015
2750;2.0;1.0;3.0;31/12/2015
2751;2.0;1.0;2.0;31/12/2015
2752;4.0;3.0;2.0;31/12/2015
2753;1.0;3.0;2.0;31/12/2015
2754;3.0;2.0;3.0;31/12/2015
2755;3.0;2.0;3.0;31/12/2015
2756;2.0;2.0;3.0;31/12/2015
2757;2.0;4.0;3.0;31/12/2015
2758;3.0;4.0;3.0;31/12/2015
2759;3.0;1.0;3.0;31/12/2015
2760;4.0;1.0;4.0;31/12/2015
2761;1.0;3.0;4.0;31/12/2015
2762;2.0;2.0;3.0;31/12/2015
2763;4.0;4.0;2.0;31/12/2015
2764;2.0;3.0;3.0;31/12/2015
2765;1.0;4.0;3.0;31/12/2015
2766;2.0;4.0;3.0;31/12/2015
2767;1.0;2.0;3.0;31/12/2015
2768;4.0;4.0;2.0;31/12/2015
2769;3.0;1.0;3.0;31/12/2015
2770;4.0;4.0;3.0;31/12/2015
2771;3.0;4.0;3.0;31/12/2015
2772;3.0;4.0;3.0;31/12/2015
2773;3.0;2.0;2.0;31/12/2015
2774;3.0;4.0;1.0;31/12/2015
2775;3.0;2.0;2.0;31/12/2015
2776;3.0;1.0;2.0;31/12/2015
2777;2.0;3.0;3.0;31/12/2015
2778;1.0;3.0;1.0;31/12/2015
2779;1.0;3.0;2.0;31/12/2015
2780;2.0;3.0;4.0;31/12/2015
2781;4.0;3.0;2.0;31/12/2015
2782;2.0;2.0;4.0;31/12/2015
2783;3.0;1.0;3.0;31/12/2015
2784;4.0;1.0;3.0;31/12/2015
2785;4.0;4.0;3.0;31/12/2015
2786;1.0;3.0;3.0;31/12/2015
2787;3.0;4.0;4.0;31/12/2015
2788;3.0;4.0;3.0;31/12/2015
2789;1.0;2.0;2.0;31/12/2015
2790;3.0;3.0;3.0;31/12/2015
2791;4.0;4.0;3.0;31/12/2015
2792;2.0;4.0;3.0;31/12/2015
2793;1.0;1.0;2.0;31/12/2015
2794;1.0;3.0;3.0;31/12/2015
2795;4.0;4.0;3.0;31/12/2015
2796;2.0;3.0;3.0;31/12/2015
2797;3.0;2.0;3.0;31/12/2015
2798;3.0;4.0;3.0;31/12/2015
2799;3.0;1.0;3.0;31/12/2015
2800;2.0;4.0;3.0;31/12/2015
2801;1.0;4.0;3.0;31/12/2015
2802;3.0;4.0;4.0;31/12/2015
2803;1.0;3.0;2.0;31/12/2015
2804;3.0;2.0;4.0;31/12/2015
2805;2.0;2.0;3.0;31/12/2015
2806;1.0;3.0;3.0;31/12/2015
2807;2.0;3.0;2.0;31/12/2015
2808;3.0;2.0;2.0;31/12/2015
2809;4.0;4.0;2.0;31/12/2015
2810;4.0;3.0;2.0;31/12/2015
2811;3.0;4.0;3.0;31/12/2015
2812;3.0;1.0;2.0;31/12/2015
2813;2.0;3.0;3.0;31/12/2015
2814;3.0;4.0;3.0;31/12/2015
2815;2.0;3.0;3.0;31/12/2015
2816;3.0;3.0;3.0;31/12/2015
2817;3.0;3.0;3.0;31/12/2015
2818;2.0;2.0;3.0;31/12/2015
2819;1.0;4.0;3.0;31/12/2015
2820;4.0;3.0;4.0;31/12/2015
2821;1.0;3.0;3.0;31/12/2015
2822;3.0;4.0;1.0;31/12/2015
2823;1.0;1.0;4.0;31/12/2015
2824;3.0;4.0;2.0;31/12/2015
2825;4.0;3.0;3.0;31/12/2015
2826;1.0;3.0;2.0;31/12/2015
2827;4.0;4.0;4.0;31/12/2015
2828;4.0;1.0;3.0;31/12/2015
2829;2.0;4.0;3.0;31/12/2015
2830;4.0;1.0;2.0;31/12/2015
2831;3.0;1.0;3.0;31/12/2015
2832;2.0;2.0;3.0;31/12/2015
2833;2.0;2.0;3.0;31/12/2015
2834;3.0;2.0;3.0;31/12/2015
2835;2.0;3.0;1.0;31/12/2015
2836;2.0;2.0;1.0;31/12/2015
2837;2.0;4.0;3.0;31/12/2015
2838;4.0;3.0;3.0;31/12/2015
2839;2.0;3.0;3.0;31/12/2015
2840;2.0;2.0;2.0;31/12/2015
2841;3.0;4.0;2.0;31/12/2015
2842;3.0;3.0;3.0;31/12/2015
2843;3.0;4.0;3.0;31/12/2015
2844;4.0;2.0;1.0;31/12/2015
2845;3.0;4.0;1.0;31/12/2015
2846;3.0;4.0;1.0;31/12/2015
2847;3.0;3.0;2.0;31/12/2015
2848;3.0;2.0;3.0;31/12/2015
2849;1.0;3.0;3.0;31/12/2015
2850;2.0;4.0;3.0;31/12/2015
2851;1.0;4.0;4.0;31/12/2015
2852;3.0;3.0;3.0;31/12/2015
2853;3.0;2.0;2.0;31/12/2015
2854;3.0;1.0;4.0;31/12/2015
2855;4.0;2.0;2.0;31/12/2015
2856;3.0;1.0;3.0;31/12/2015
2857;3.0;1.0;4.0;31/12/2015
2858;3.0;1.0;3.0;31/12/2015
2859;3.0;4.0;4.0;31/12/2015
2860;2.0;4.0;2.0;31/12/2015
2861;2.0;1.0;3.0;31/12/2015
2862;3.0;4.0;3.0;31/12/2015
2863;3.0;4.0;3.0;31/12/2015
2864;4.0;2.0;3.0;31/12/2015
2865;2.0;2.0;2.0;31/12/2015
2866;3.0;3.0;2.0;31/12/2015
2867;4.0;1.0;3.0;31/12/2015
2868;4.0;2.0;3.0;31/12/2015
2869;4.0;3.0;3.0;31/12/2015
2870;3.0;2.0;3.0;31/12/2015
2871;4.0;3.0;2.0;31/12/2015
2872;4.0;2.0;3.0;31/12/2015
2873;3.0;3.0;3.0;31/12/2015
2874;4.0;2.0;2.0;31/12/2015
2875;2.0;3.0;3.0;31/12/2015
2876;4.0;;4.0;31/12/2015
2877;1.0;4.0;3.0;31/12/2015
2878;2.0;1.0;2.0;31/12/2015
2879;2.0;2.0;3.0;31/12/2015
2880;3.0;3.0;3.0;31/12/2015
2881;4.0;3.0;3.0;31/12/2015
2882;4.0;4.0;1.0;31/12/2015
2883;3.0;1.0;3.0;31/12/2015
2884;4.0;4.0;3.0;31/12/2015
2885;4.0;3.0;4.0;31/12/2015
2886;3.0;4.0;4.0;31/12/2015
2887;2.0;1.0;3.0;31/12/2015
2888;2.0;4.0;2.0;31/12/2015
2889;4.0;2.0;2.0;31/12/2015
2890;2.0;4.0;3.0;31/12/2015
2891;4.0;4.0;1.0;31/12/2015
2892;4.0;1.0;3.0;31/12/2015
2893;4.0;4.0;2.0;31/12/2015
2894;3.0;3.0;3.0;31/12/2015
2895;4.0;3.0;3.0;31/12/2015
2896;2.0;2.0;1.0;31/12/2015
2897;4.0;1.0;3.0;31/12/2015
2898;4.0;4.0;3.0;31/12/2015
2899;3.0;1.0;;31/12/2015
2900;3.0;3.0;2.0;31/12/2015
2901;4.0;4.0;3.0;31/12/2015
2902;4.0;1.0;3.0;31/12/2015
2903;4.0;2.0;4.0;31/12/2015
2904;3.0;2.0;3.0;31/12/2015
2905;2.0;4.0;3.0;31/12/2015
2906;1.0;3.0;2.0;31/12/2015
2907;3.0;3.0;3.0;31/12/2015
2908;3.0;4.0;3.0;31/12/2015
2909;1.0;4.0;3.0;31/12/2015
2910;2.0;4.0;3.0;31/12/2015
2911;3.0;3.0;4.0;31/12/2015
2912;3.0;4.0;2.0;31/12/2015
2913;3.0;4.0;2.0;31/12/2015
2914;3.0;4.0;3.0;31/12/2015
2915;2.0;3.0;2.0;31/12/2015
2916;4.0;4.0;2.0;31/12/2015
2917;3.0;4.0;1.0;31/12/2015
2918;4.0;4.0;3.0;31/12/2015
2919;1.0;1.0;4.0;31/12/2015
2920;1.0;3.0;4.0;31/12/2015
2921;3.0;2.0;3.0;31/12/2015
2922;4.0;3.0;1.0;31/12/2015
2923;3.0;3.0;3.0;31/12/2015
2924;3.0;4.0;3.0;31/12/2015
2925;3.0;1.0;2.0;31/12/2015
2926;;4.0;3.0;31/12/2015
2927;3.0;4.0;3.0;31/12/2015
2928;2.0;3.0;3.0;31/12/2015
2929;3.0;4.0;2.0;31/12/2015
2930;4.0;1.0;3.0;31/12/2015
2931;3.0;1.0;2.0;31/12/2015
2932;1.0;3.0;3.0;31/12/2015
2933;1.0;3.0;3.0;31/12/2015
2934;3.0;3.0;3.0;31/12/2015
2935;3.0;4.0;3.0;31/12/2015
2936;4.0;1.0;3.0;31/12/2015
2937;4.0;4.0;3.0;31/12/2015
2938;1.0;3.0;3.0;31/12/2015
2939;4.0;1.0;3.0;31/12/2015
2940;1.0;3.0;3.0;31/12/2015
2941;3.0;4.0;2.0;31/12/2015
2942;3.0;2.0;4.0;31/12/2015
2943;2.0;2.0;1.0;31/12/2015
2944;4.0;4.0;3.0;31/12/2015
2945;4.0;1.0;3.0;31/12/2015
2946;3.0;2.0;2.0;31/12/2015
2947;1.0;3.0;1.0;31/12/2015
2948;1.0;2.0;3.0;31/12/2015
2949;2.0;4.0;3.0;31/12/2015
2950;2.0;1.0;3.0;31/12/2015
2951;3.0;4.0;3.0;31/12/2015
2952;4.0;4.0;3.0;31/12/2015
2953;4.0;1.0;3.0;31/12/2015
2954;1.0;2.0;2.0;31/12/2015
2955;4.0;4.0;2.0;31/12/2015
2956;3.0;4.0;4.0;31/12/2015
2957;4.0;3.0;4.0;31/12/2015
2958;1.0;4.0;3.0;31/12/2015
2959;2.0;2.0;2.0;31/12/2015
2960;1.0;1.0;3.0;31/12/2015
2961;3.0;2.0;1.0;31/12/2015
2962;1.0;2.0;2.0;31/12/2015
2963;3.0;3.0;2.0;31/12/2015
2964;2.0;3.0;3.0;31/12/2015
2965;2.0;4.0;2.0;31/12/2015
2966;2.0;4.0;3.0;31/12/2015
2967;1.0;1.0;3.0;31/12/2015
2968;4.0;4.0;3.0;31/12/2015
2969;4.0;3.0;1.0;31/12/2015
2970;4.0;4.0;3.0;31/12/2015
2971;1.0;2.0;3.0;31/12/2015
2972;4.0;4.0;3.0;31/12/2015
2973;3.0;1.0;3.0;31/12/2015
2974;3.0;2.0;3.0;31/12/2015
2975;4.0;2.0;2.0;31/12/2015
2976;4.0;4.0;3.0;31/12/2015
2977;2.0;4.0;2.0;31/12/2015
2978;3.0;2.0;4.0;31/12/2015
2979;3.0;3.0;3.0;31/12/2015
2980;3.0;2.0;2.0;31/12/2015
2981;3.0;4.0;3.0;31/12/2015
2982;4.0;2.0;3.0;31/12/2015
2983;4.0;2.0;3.0;31/12/2015
2984;4.0;3.0;3.0;31/12/2015
2985;2.0;1.0;3.0;31/12/2015
2986;2.0;4.0;2.0;31/12/2015
2987;3.0;4.0;2.0;31/12/2015
2988;2.0;2.0;3.0;31/12/2015
2989;4.0;3.0;2.0;31/12/2015
2990;1.0;2.0;3.0;31/12/2015
2991;4.0;3.0;3.0;31/12/2015
2992;3.0;4.0;3.0;31/12/2015
2993;1.0;1.0;3.0;31/12/2015
2994;1.0;1.0;3.0;31/12/2015
2995;3.0;4.0;1.0;31/12/2015
2996;4.0;2.0;3.0;31/12/2015
2997;3.0;1.0;3.0;31/12/2015
2998;3.0;4.0;3.0;31/12/2015
2999;3.0;3.0;3.0;31/12/2015
3000;3.0;2.0;2.0;31/12/2015
3001;3.0;2.0;2.0;31/12/2015
3002;3.0;2.0;3.0;31/12/2015
3003;4.0;3.0;3.0;31/12/2015
3004;4.0;4.0;3.0;31/12/2015
3005;1.0;4.0;2.0;31/12/2015
3006;1.0;4.0;2.0;31/12/2015
3007;4.0;4.0;3.0;31/12/2015
3008;3.0;3.0;3.0;31/12/2015
3009;3.0;4.0;3.0;31/12/2015
3010;4.0;3.0;2.0;31/12/2015
3011;2.0;4.0;2.0;31/12/2015
3012;4.0;3.0;3.0;31/12/2015
3013;3.0;3.0;4.0;31/12/2015
3014;3.0;2.0;3.0;31/12/2015
3015;4.0;3.0;2.0;31/12/2015
3016;3.0;1.0;2.0;31/12/2015
3017;4.0;4.0;3.0;31/12/2015
3018;2.0;4.0;2.0;31/12/2015
3019;2.0;1.0;2.0;31/12/2015
3020;2.0;4.0;3.0;31/12/2015
3021;4.0;3.0;3.0;31/12/2015
3022;2.0;2.0;3.0;31/12/2015
3023;4.0;4.0;2.0;31/12/2015
3024;3.0;4.0;3.0;31/12/2015
3025;3.0;4.0;;31/12/2015
3026;4.0;2.0;3.0;31/12/2015
3027;3.0;2.0;3.0;31/12/2015
3028;3.0;4.0;2.0;31/12/2015
3029;4.0;2.0;3.0;31/12/2015
3030;2.0;3.0;3.0;31/12/2015
3031;1.0;4.0;3.0;31/12/2015
3032;4.0;3.0;2.0;31/12/2015
3033;3.0;3.0;3.0;31/12/2015
3034;3.0;2.0;3.0;31/12/2015
3035;1.0;3.0;1.0;31/12/2015
3036;3.0;1.0;3.0;31/12/2015
3037;4.0;3.0;4.0;31/12/2015
3038;3.0;3.0;3.0;31/12/2015
3039;1.0;4.0;3.0;31/12/2015
3040;1.0;2.0;3.0;31/12/2015
3041;4.0;4.0;3.0;31/12/2015
3042;1.0;4.0;3.0;31/12/2015
3043;4.0;3.0;3.0;31/12/2015
3044;4.0;3.0;3.0;31/12/2015
3045;1.0;4.0;2.0;31/12/2015
3046;4.0;3.0;3.0;31/12/2015
3047;3.0;1.0;3.0;31/12/2015
3048;3.0;3.0;4.0;31/12/2015
3049;1.0;2.0;3.0;31/12/2015
3050;4.0;4.0;3.0;31/12/2015
3051;3.0;3.0;3.0;31/12/2015
3052;3.0;2.0;3.0;31/12/2015
3053;3.0;2.0;3.0;31/12/2015
3054;4.0;4.0;3.0;31/12/2015
3055;3.0;2.0;3.0;31/12/2015
3056;4.0;2.0;3.0;31/12/2015
3057;2.0;4.0;3.0;31/12/2015
3058;2.0;3.0;3.0;31/12/2015
3059;3.0;4.0;2.0;31/12/2015
3060;4.0;3.0;3.0;31/12/2015
3061;1.0;4.0;2.0;31/12/2015
3062;3.0;4.0;3.0;31/12/2015
3063;4.0;3.0;4.0;31/12/2015
3064;3.0;2.0;3.0;31/12/2015
3065;3.0;1.0;3.0;31/12/2015
3066;1.0;2.0;3.0;31/12/2015
3067;2.0;3.0;3.0;31/12/2015
3068;3.0;4.0;3.0;31/12/2015
3069;4.0;1.0;2.0;31/12/2015
3070;4.0;2.0;3.0;31/12/2015
3071;2.0;1.0;3.0;31/12/2015
3072;3.0;2.0;2.0;31/12/2015
3073;1.0;2.0;3.0;31/12/2015
3074;2.0;3.0;3.0;31/12/2015
3075;1.0;1.0;2.0;31/12/2015
3076;3.0;3.0;3.0;31/12/2015
3077;2.0;1.0;1.0;31/12/2015
3078;4.0;4.0;3.0;31/12/2015
3079;3.0;3.0;3.0;31/12/2015
3080;2.0;4.0;3.0;31/12/2015
3081;2.0;3.0;3.0;31/12/2015
3082;4.0;1.0;3.0;31/12/2015
3083;2.0;3.0;3.0;31/12/2015
3084;3.0;1.0;2.0;31/12/2015
3085;2.0;3.0;3.0;31/12/2015
3086;2.0;;3.0;31/12/2015
3087;3.0;1.0;3.0;31/12/2015
3088;1.0;1.0;3.0;31/12/2015
3089;4.0;3.0;3.0;31/12/2015
3090;1.0;4.0;2.0;31/12/2015
3091;4.0;4.0;1.0;31/12/2015
3092;1.0;3.0;3.0;31/12/2015
3093;3.0;4.0;3.0;31/12/2015
3094;1.0;1.0;1.0;31/12/2015
3095;3.0;3.0;2.0;31/12/2015
3096;4.0;4.0;4.0;31/12/2015
3097;1.0;2.0;3.0;31/12/2015
3098;4.0;3.0;2.0;31/12/2015
3099;4.0;4.0;3.0;31/12/2015
3100;3.0;3.0;3.0;31/12/2015
3101;1.0;4.0;1.0;31/12/2015
3102;3.0;4.0;1.0;31/12/2015
3103;2.0;3.0;3.0;31/12/2015
3104;3.0;2.0;4.0;31/12/2015
3105;1.0;4.0;4.0;31/12/2015
3106;3.0;1.0;3.0;31/12/2015
3107;1.0;4.0;2.0;31/12/2015
3108;2.0;3.0;3.0;31/12/2015
3109;3.0;4.0;2.0;31/12/2015
3110;3.0;1.0;4.0;31/12/2015
3111;1.0;4.0;3.0;31/12/2015
3112;1.0;3.0;1.0;31/12/2015
3113;4.0;3.0;3.0;31/12/2015
3114;3.0;3.0;3.0;31/12/2015
3115;;3.0;3.0;31/12/2015
3116;3.0;4.0;3.0;31/12/2015
3117;3.0;2.0;4.0;31/12/2015
3118;2.0;3.0;4.0;31/12/2015
3119;1.0;4.0;3.0;31/12/2015
3120;4.0;2.0;3.0;31/12/2015
3121;4.0;3.0;3.0;31/12/2015
3122;1.0;3.0;3.0;31/12/2015
3123;2.0;1.0;3.0;31/12/2015
3124;2.0;3.0;3.0;31/12/2015
3125;2.0;4.0;2.0;31/12/2015
3126;3.0;3.0;3.0;31/12/2015
3127;2.0;4.0;3.0;31/12/2015
3128;1.0;2.0;3.0;31/12/2015
3129;4.0;4.0;3.0;31/12/2015
3130;2.0;3.0;3.0;31/12/2015
3131;2.0;3.0;3.0;31/12/2015
3132;3.0;3.0;3.0;31/12/2015
3133;2.0;4.0;4.0;31/12/2015
3134;4.0;1.0;2.0;31/12/2015
3135;4.0;2.0;4.0;31/12/2015
3136;2.0;3.0;2.0;31/12/2015
